"cbzj","gg","idCode","jx","pzwh","sccs","scpzrq","ssxkzcyr","ypmc"
"c1ed13eaf4d0f2ab9e88552db452c382","钆喷酸葡胺注射液","注射剂","469.01mg/ml X 15ml","是","H20160595;H20160596 ","1988-05-24","Bayer Inc.","Bayer AG"
"341273b70a544b2786be75f40d0d8fca","钆喷酸葡胺注射液","注射剂","469.01mg/ml X 20ml","是","H20160597;H20160598 ","1988-05-24","Bayer Inc.","Bayer AG"
"8cc3907cb747be3ccaa66137e85ce362","注射用醋酸西曲瑞克","注射剂","0.25mg（以西曲瑞克计）","是","H20140476","2005-02-21","Merck Europe B.V.","Pierre Fabre Medicament Production, Aquitaine Pharm International"
"bb6ca7ff40e4d8c80c11ade34e1c5aa4","注射用醋酸奥曲肽微球","注射剂","30mg","是","H20171262","2003-08-15","Novartis Pharma Schweiz AG","A（微球生产厂：Sandoz GmbH）；B（溶剂生产厂：Abbott Biologicals B.V.）"
"a62fa1090a4f2bd23cfc48a7c570a07c","妥布霉素滴眼液","滴眼剂","0.3%（5ml:15mg）","是","H20140811","1996-01-15"," Novartis Pharma NV","s.a. ALCON-COUVREUR n.v."
"f0613f4c796e6bbc8fba74fb18c5753a","培唑帕尼片","片剂","200mg（按培唑帕尼计）","是","H20170062","2017-02-21","Novartis Pharma Schweiz AG"," Glaxo Operations UK Limited (trading as Glaxo Wellcome Operations)"
"6846b94211a29694df4f4ad3794a59df","注射用头孢他啶阿维巴坦钠","注射剂","2.5g(C22H22N6O7S2 2.0g与C7H11N3O6S 0.5g )","是","H20190038","2019-05-21","Pfizer Ireland Pharmaceuticals","GlaxoSmithKline Manufacturing S.p.A"
"db67911cad53ea805ee39c683644c96f","牛磺熊去氧胆酸胶囊","胶囊剂","250mg","是","H20150398","2006-07-25","Bruschettini S.r.l.","DOPPEL FARMACEUTICI S.R.L."
"0d5cf3f08b390641259591ebffe7c609","醋酸曲普瑞林注射液","注射剂","1ml:0.1mg（按曲普瑞林计为95.6μg）","是","H20160237","1995-07-13","Ferring AG","Ferring GmbH"
"8bb90557a7e92f1f7e0b22a0e0c9c684","注射用曲普瑞林","注射剂","3.75mg","是","H20140123","2001-03-07","Ferring GmbH","Ferring GmbH"
"e4d634ff1fc5b21dbf83a8c18fcd4490","鲑降钙素注射液","注射剂","1ml: 50IU","是","H20170203","1996-01-15","Future Health Pharma GmbH","Novartis Pharma Stein AG"
"f90da4cb5c45cf9f303b0061df276489","交联玻璃酸钠注射液","注射剂","2ml:玻璃酸钠16mg","是 ","H20160464","2016-07-28","Genzyme Corporation","Genzyme Corporation"
"12011cf1c15777374b001a9f36e51aa6","普乐沙福注射液","注射剂","1.2ml:24mg","是","H20180075;H20194001","2018-11-30","Genzyme Europe B.V.","Genzyme Corporation"
"7a10353494bcbf0dfb66ccd79c49b7f6","注射用磷酸氟达拉滨","注射剂","50mg","是","H20140464","2001-12-17","Genzyme Europe B.V.","Baxter Oncology GmbH"
"cc44743186dd3997667d2d7807c234d9","盐酸左卡巴斯汀鼻喷雾剂","鼻喷雾剂","10ml:5mg(按左卡巴斯汀计),每揿含左卡巴斯汀50μg,每瓶100揿。","是","H20160304;H20160305","1993-12-02","JOHNSON & JOHNSON CONSUMER N.V."," Janssen Pharmaceutica N.V."
"6787f86f54f34a6d5eaff0d8a93a3d8f","夫西地酸乳膏","乳膏剂","以C31H48O6计算，15g:0.3g","是","H20130921","1999-10-29"," LEO Pharma A/S","LEO Laboratories Limited"
"85c4c30783938051b484c75689b9b17c","聚多卡醇注射液","注射剂","2ml:20mg","是","H20160033","2013-09-17","Chemische Fabrik Kreussler & Co.GmbH","Hameln pharmaceuticals GmbH"
"f69e7d9af1a1f104e8fc1626ed4c3cbc","聚多卡醇注射液","注射剂","10mg/2ml","是","H20160032","2013-09-17","Chemische Fabrik Kreussler & Co.GmbH","Hameln pharmaceuticals GmbH"
"bee153569fcbaa1fcc789b11502fb89d","聚多卡醇注射液","注射剂","2ml:60mg","是","H20160034","2013-09-17","Chemische Fabrik Kreussler & Co.GmbH","Hameln pharmaceuticals GmbH"
"ecad3b43fa7bc94ee6ef3110ab623da6","硫辛酸注射液","注射剂","12ml:300mg","是","H20150670","2000-12-15","STADAPHARM GmbH","Siegfried Hameln GmbH"
"727f76e069b6d1882540c561aea116d5","普乐沙福注射液","注射剂","1.2ml : 24mg","是","国药准字HJ20200037","2018-11-30","Genzyme Europe B.V.","Genzyme Corporation"
"3b44d254195a0ed8282411f6344ee945","依达拉奉注射液","注射剂","100ml:30mg","是","H20190045","2019-07-25","Mitsubishi Tanabe Pharma Corporation","Terumo Corporation, Kofu Factory"
"1726fa72b4c5c85609f8f4a82f2990ee","富马酸丙酚替诺福韦片","片剂","25mg","是","H20180060","2018-11-08","Gilead Sciences Ireland UC","Patheon Inc."
"4df82f85fa69f448d5a0a69fba2b480a","拉考沙胺片","片剂","50mg","是","H20180062；H20180069","2018-11-21","UCB Pharma SA","Aesica Pharmaceuticals GmbH"
"3bbf101f9c400de392688916ba1266af","来迪派韦索磷布韦片","片剂","每片含90mg来迪派韦和400mg索磷布韦","是","H20180068","2018-11-21","Gilead Sciences International Ltd.","Gilead Sciences Ireland UC"
"069c1738c5a2d0898dcda0fad38745e1","拉考沙胺注射液","注射剂","20ml：0.2g","是","H20190060","2019-12-18","UCB Pharma SA","UCB Pharma SA"
"87d7d82daf7f8dbf1c3d2dffbc106363","依托咪酯中/长链脂肪乳注射液","注射剂","10ml:20mg","是","国药准字HJ20160234","1996-09-19","B. Braun Melsungen AG","B. Braun Melsungen AG"
"3980e46ad200f49e96426ddfffbd69ac","普拉曲沙注射液","注射剂","1ml:20mg","是","国药准字HJ20200031","2020-08-26","Mundipharma Medical Company","Baxter Oncology GmbH"
"dc94df3f4418437003e4544c3b7d88f7","盐酸决奈达隆片","片剂","400 mg（按C31H44N2O5S计 ）","是","国药准字HJ20210084","2021-12-20","Sanofi-Aventis U.S., LLC","Sanofi Winthrop Industrie"
"19b62e93a64b4eb6efd1fa0e6371a3b1","克立硼罗软膏","软膏剂","2%","是","国药准字HJ20200022","2020-07-29","Anacor Pharmaceuticals, Inc.	","Pharmacia and Upjohn Company LLC"
"b4af52401822941df527ee03c7cf5d70","拉考沙胺片","片剂","200mg","是","H20180065;H20180072","2018-11-21","UCB Pharma SA","Aesica Pharmaceuticals GmbH"
"852740fdddd87dcd24eed1354debeb03","恩曲他滨丙酚替诺福韦片(Ⅰ)","片剂","每片含200mg恩曲他滨,10mg丙酚替诺福韦","是","H20180066","2018-11-21","Gilead Sciences International Ltd","Patheon Inc"
"089a41c779b41fc9ea73fcacf0c8a389","注射用奥美拉唑钠","注射剂","40mg（按C17H19N3O3S计）","是","国药准字H20055282","2021-11-19","海南全星制药有限公司","海南全星制药有限公司"
"4b9a2bfcefbd2715a36b62f0bd721c14","氯苯唑酸葡胺软胶囊","胶囊剂","20mg（按C14H7Cl2NO3·C7H17NO5计）","是","H20200001","2020-02-05","Pfizer Europe MA EEIG","Catalent Pharma Solutions, LLC"
"aec8ea63ae764f8cdb76096cfdc6f903","拉考沙胺片","片剂","150mg","是","H20180064；H20180071","2018-11-21","UCB Pharma SA","Aesica Pharmaceuticals GmbH"
"4cdfef6b06e02e36920fd1596e1d79fc","地诺孕素片","片剂","2mg","是","H20180090","2018-12-17","Jenapharm GmbH & Co. KG","Bayer Weimar GmbH und Co. KG"
"96de0a1933860bce623c0926da106358","多拉米替片","片剂","每片含多拉韦林100mg、拉米夫定300mg和富马酸替诺福韦二吡呋酯300mg","是","国药准字HJ20200066","2020-12-29","Merck Sharp & Dohme B.V.","MSD International GmbH"
"120280a9755cd41e9fe8e776403e68cb","注射用头孢他啶阿维巴坦钠","注射剂","2.5g(含头孢他啶2g和阿维巴坦0.5g )","是","H20190038","2019-05-21","Pfizer Ireland Pharmaceuticals","ACS Dobfar S.p.A."
"38729ab9517c793a88627ad7e243dca3","多拉韦林片","片剂","100mg","是","国药准字HJ20200050","2020-11-24","Merck Sharp & Dohme B.V.","MSD International GmbH"
"ec96efd866dc9052b03cfa3da2459a29","比克恩丙诺片","片剂","每片含比克替拉韦钠(以比克替拉韦计)50mg,恩曲他滨200mg,富马酸丙酚替诺福韦(以丙酚替诺福韦计)25mg","是","H20190047","2019-08-02","Gilead Sciences Ireland UC","Gilead Sciences Ireland UC"
"d97fcbd5e20e786acdf94131fe3fd221","氯吡格雷阿司匹林片","片剂","每片含硫酸氢氯吡格雷75 mg（以氯吡格雷计）与阿司匹林100 mg","是","国药准字HJ20210074","2021-09-30","Sanofi K.K.","Sanofi Winthrop Industrie，Ambares Plant"
"50da38ba8f9925cfae760ac489682a5d","拉考沙胺片","片剂","100mg","是","H20180063；H20180070","2018-11-21","UCB Pharma SA","Aesica Pharmaceuticals GmbH"
"1de22dbc6377bfc98b06d9bd8b641158","注射用头孢比罗酯钠","注射剂","500mg(按C2OH22N8O6S2计)","是","国药准字HJ20200042","2020-10-27","Basilea Pharmaceutica Deutschland GmbH","Patheon UK Limited"
"86341ac2c85d578be96888dfa4b4bc32","注射用卡非佐米","注射剂","60mg/瓶","是","国药准字HJ20210054","2021-07-06","Onyx Pharmaceuticals, Inc.","Patheon Manufacturing Services, LLC"
"26651b4e6cc0a12095a1c20a868309cc","索磷维伏片","片剂","每片含400mg索磷布韦、100mg维帕他韦和100mg伏西瑞韦","是","H20190061","2019-12-18","Gilead Sciences Ireland UC","Gilead Sciences Ireland UC"
"84701e10b82f68bbb65d4542e19a24d0","恩曲他滨丙酚替诺福韦片(Ⅱ)","片剂","每片含200mg恩曲他滨,25mg丙酚替诺福韦","是","H20180067","2018-11-21","Gilead Sciences International Ltd.","Patheon Inc."
"259c755668a543a9ed3b610a0b327cf4","盐酸罗哌卡因注射液","注射剂","10ml:100mg","是","国药准字H20233822","2023-06-27","广州一品红制药有限公司","成都百裕制药股份有限公司"
"c21a6d926b0a1ab2b7dc91f74158fd84","氯法拉滨注射液","注射剂","20ml:20mg","是","国药准字H20233799","2023-06-27","合肥亿帆生物制药有限公司","合肥亿帆生物制药有限公司"
"90f318e2a764f06acf262448f58e1684","美阿沙坦钾片","片剂","按美阿沙坦（C30H24N4O8）计40 mg","是","国药准字HJ20210003；国备21005131","2021-01-19","Takeda Pharma A/S","Takeda Ireland Ltd."
"2bc386d6849d9564d686351f40e9c9b8","盐酸帕洛诺司琼注射液","注射剂","5ml:0.25mg（按C19H24N2O计）","是","国药准字H20100096","2023-01-06","先声药业有限公司","先声药业有限公司"
"236ed500b0d537e3c09e321bbf781a53","贝米肝素钠注射液","注射剂"," 0.2ml:2500IU (抗Xa)","是","H20140018","2014-01-06","LABORATORIOS FARMACEUTICOS ROVI,S.A.","ROVI PHARMA INDUSTRIAL SERVICES, S.A."
"c4b56602e2f89c8dd8c7f27ba7470e18","哌柏西利胶囊","胶囊剂","125mg","是","国药准字H20234521","2023-11-21","江西艾施特制药有限公司","江西艾施特制药有限公司"
"91d70e3f63c223cff245a9921b356cdc","马来酸阿伐曲泊帕片","片剂","20mg","是","H20200005","2020-04-14","AkaRx Inc.","Kawashima Plant, Eisai Co.,Ltd."
"febe5119db3123ce1464c639d617d2e9","塞利尼索片","片剂","20mg","是","国药准字HJ20210083","2021-12-14","Karyopharm Therapeutics Inc.","Catalent CTS, LLC"
"8a7fe65c02039b3f3c90521b73a2be5f","马来酸阿伐曲泊帕片","片剂","20mg（按C29H34Cl2N6O3S2计）","是","H20200005","2020-04-14","AkaRx Inc.","Kawashima Plant, Eisai Co., Ltd."
"35afef8880e83326b25b3fee513e6ebd","复方电解质注射液（Ⅱ）","注射剂","1000ml","是","国药准字H20233463","2023-04-17","石家庄四药有限公司","石家庄四药有限公司"
"a80ff2bb1b75d2bd5f96cf196841f057","复方电解质注射液（Ⅱ）","注射剂","500ml","是","国药准字H20233462","2023-04-17","石家庄四药有限公司","石家庄四药有限公司"
"9c70871baeb1e94a918f25b3d36dcf98","盐酸奥普力农注射液","注射剂","5ml:5mg","是","国药准字H20150028","2023-01-16","河北爱尔海泰制药有限公司","河北爱尔海泰制药有限公司"
"3918d8c860d08b21ec0a27222445df0a","非奈利酮片","片剂","10mg","是","国药准字HJ20220057","2022-06-28","Bayer AG","Bayer AG"
"81962fa79329c0c120d5120092a1ea9b","盐酸纳呋拉啡口崩片","片剂","2.5μg","是","国药准字HJ20230091","2023-06-30","Toray Industries, Inc.","Bushu Pharmaceuticals Ltd. Kawagoe Factory"
"ea82ff3a1d07d5a7e36901a498fc4d8d","贝米肝素钠注射液","注射剂","0.2ml:3500IU (抗Xa)","是","H20140019","2014-01-06","LABORATORIOS FARMACEUTICOS ROVI,S.A.","ROVI PHARMA INDUSTRIAL SERVICES, S.A."
"56f5bf4592f03c221c35135bd4f69d37","非奈利酮片","片剂","20mg","是","国药准字HJ20220058","2022-06-28","Bayer AG","Bayer AG"
"6f957cca1d345bbc50a2c0f40ed6f2e5","维奈克拉片","片剂","100mg","是","国药准字HJ20200055","2020-12-02","AbbVie Inc.","AbbVie Ireland NL B.V."
"4750865c270ce004d21464a044178122","美阿沙坦钾片","片剂","按美阿沙坦（C30H24N4O8）计80 mg","是","国药准字HJ20210004；国备21005132","2021-01-19","Takeda Pharma A/S","Takeda Ireland Ltd."
"86b744e982e09956f099b932a051d301","碘佛醇注射液","注射剂","100ml：35g（I）","是","国药准字H20143027","2023-06-08","江苏恒瑞医药股份有限公司","江苏恒瑞医药股份有限公司"
"c18f509f0df2d41b5cde2dea113da341","维奈克拉片","片剂","10mg","是","国药准字HJ20200053","2020-12-02","AbbVie Inc.","AbbVie Ireland NL B.V."
"aab190def8af7fe59a0a143b7cdd2f19","维奈克拉片","片剂","50mg","是","国药准字HJ20200054","2020-12-02","AbbVie Inc.","AbbVie Ireland NL B.V."
"7a3039c34910d90c62b260ca24b92550","枸橼酸钠血滤置换液","注射剂","5000ml","是","国药准字HJ20210035","2021-05-19","Gambro Lundia AB","Bieffe Medital S.p.A."
"75b597d3e81d40a1f6bf05fae7541041","羧基麦芽糖铁注射液","注射剂","2mL:100mg","是","国药准字HJ20220090","2022-11-22","Vifor (International) Inc.","IDT Biologika GmbH"
"4a2d04cb4abe24a2e2c931aaf7073fc7","羧基麦芽糖铁注射液","注射剂","10mL:500mg","是","国药准字HJ20220091","2022-11-22","Vifor (International) Inc.","IDT Biologika GmbH"
"c82a0adb6aa1db3ba7e6b2463f498b36","二十碳五烯酸乙酯软胶囊","胶囊剂","1.0g","是","2023S00774","2023-05-29","Amarin Pharmaceuticals Ireland Ltd.","Patheon Softgels B.V."
"d8d0fe0c27357e364d4d3d87c5fcdedd","注射用艾司奥美拉唑钠","注射剂","40mg（按C17H19N3O3S计）","是","国药准字H20203584","2024-07-19","河北一品制药股份有限公司","河北一品制药股份有限公司"
"c61ceb3faa6401e2ff79782f69884000","塞利尼索片","片剂","20mg","是","国药准字HJ20210083","2021-12-14","Karyopharm Therapeutics Inc.","Catalent CTS, LLC"
"04dc9767b912642d3e93f19156f99cc4","苹果酸奈诺沙星氯化钠注射液","注射剂","250ml：苹果酸奈诺沙星（按C20H25N3O4计）0.5g和氯化钠2.25g","是","国药准字H20210024","2021-06-18","浙江医药股份有限公司新昌制药厂","浙江医药股份有限公司新昌制药厂"
"3375fc883a1cb91f0fb104e9f61100bf","盐酸度洛西汀肠溶胶囊","胶囊剂","60mg（以C18H19NOS计）","是","国药准字H20244693","2024-08-20","宁波美诺华天康药业有限公司","宁波美诺华天康药业有限公司"
"f459a79b808d6a47fc60ee659b6d04b5","帕拉米韦注射液","注射剂","60ml：0.3g（按C15H28N4O4计）","是","国药准字H20243586","2024-04-24","河北天成药业股份有限公司","河北天成药业股份有限公司"
"d0859c44a577565615ce83cfe981371c","注射用尼可地尔","注射剂","12mg","是","国药准字HJ20240010","2024-04-24","Chugai Pharmaceutical Co.,Ltd.","FUJIYAKUHIN CO.,LTD. Toyama plant"
"d38107b4714bed258db4b94798d257ce","达格列净二甲双胍缓释片 (Ⅰ)","片剂","每片含达格列净10mg和盐酸二甲双胍1000mg","是","国药准字H20244866","2024-09-10","上海宣泰医药科技股份有限公司","江苏宣泰药业有限公司"
"5f74301b0c627d2b98b2589d21cca7cb","盐酸二甲双胍缓释片","片剂","1.0g","是","国药准字H20244548","2024-07-30","浙江众延医药科技有限公司","石家庄市华新药业有限责任公司"
"21573117ec6d2a20783087511fdbd4cb","西达本胺片","片剂","5mg","是","国药准字H20140129","2014-12-23","深圳微芯生物科技股份有限公司","深圳微芯药业有限责任公司"
"1d6cee60ebcb615d9b4fe1f9f45e7022","瑞舒伐他汀依折麦布片（I）","片剂","每片含瑞舒伐他汀钙10mg（按瑞舒伐他汀计）与依折麦布10mg。","是","国药准字HJ20230147","2023-12-26","Sanofi-Aventis Ireland Limited T/A SANOFI","Sanofi Ilac Sanayi ve Ticaret Anonim Sirketi"
"13c346562a7e86346636cdc18fd5a0ec","达格列净二甲双胍缓释片（Ⅱ）","片剂","每片含达格列净2.5mg和盐酸二甲双胍1000mg","是","国药准字H20244864","2024-09-10","上海宣泰医药科技股份有限公司","江苏宣泰药业有限公司"
"a794bf9e0eea7ef78799ce31b1b87e00","马来酸阿伐曲泊帕片","片剂","20mg（按C29H34Cl2N6O3S2计）","是","H20200005","2020-04-14","AkaRx Inc.","Kawashima Plant, Eisai Co., Ltd."
"5deecbf5bece2b8613b5436d15e6dd8d","芦曲泊帕片","片剂","3mg","是","国药准字HJ20230086","2023-06-27","Shionogi Inc.","Quotient Sciences-Philadelphia LLC"
